MN_RE_75,-1,005_C2H2_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,068_H2_SR-MGN-BE107,523.998158955534
MN_RE_76,-1,070_H2CO_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,068_H2_SR-MGN-BE107,19.133994053484
MN_RE_77,-1,070_H2CO_SR-MGN-BE107,1,060_CH_2pi_SR-MGN-BE107,1,086_OH_SR-MGN-BE107,643.583801006946
MN_RE_78,-1,052_CH3OH_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,315.882948140928
MN_RE_79,-1,052_CH3OH_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,348.558150292758
MN_RE_80,-1,052_CH3OH_SR-MGN-BE107,1,086_OH_SR-MGN-BE107,1,054_CH3_2App2_SR-MGN-BE107,345.53310138162
MN_RE_81,-1,052_CH3OH_SR-MGN-BE107,1,070_H2CO_SR-MGN-BE107,1,068_H2_SR-MGN-BE107,103.33632728399401
MN_RE_82,-1,084_NH2NH2_SR-MGN-BE107,1,082_NH_SR-MGN-BE107,1,085_NH3_SR-MGN-BE107,202.170613378464
MN_RE_83,-1,081_HOOH_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,068_H2_SR-MGN-BE107,136.152560686392
MN_RE_84,-1,095_Si2H6_SR-MGN-BE107,1,098_SiH2_1A1_SR-MGN-BE107,1,101_SiH4_SR-MGN-BE107,206.53227969192002
MN_RE_85,-1,095_Si2H6_SR-MGN-BE107,1,099_SiH2_3B1_SR-MGN-BE107,1,101_SiH4_SR-MGN-BE107,279.479735741448
MN_RE_86,-1,048_CH3Cl_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,078_HCl_SR-MGN-BE107,345.35741618295
MN_RE_87,-1,048_CH3Cl_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,078_HCl_SR-MGN-BE107,378.03261833478
MN_RE_88,-1,053_CH3SH_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,351.125887336758
MN_RE_89,-1,053_CH3SH_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,072_H2S_SR-MGN-BE107,383.80108948858805
MN_RE_90,-1,053_CH3SH_SR-MGN-BE107,1,054_CH3_2App2_SR-MGN-BE107,1,093_SH_SR-MGN-BE107,278.10780539103
MN_RE_91,-1,012_C3H4_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,057_CH4_SR-MGN-BE107,483.86671839207
MN_RE_92,-1,012_C3H4_SR-MGN-BE107,1,035_CH2CH_SR-MGN-BE107,1,060_CH_2pi_SR-MGN-BE107,614.461144445928
MN_RE_93,-1,012_C3H4_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,382.605064878672
MN_RE_94,-1,012_C3H4_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,415.28026703050205
MN_RE_95,-1,012_C3H4_SR-MGN-BE107,1,054_CH3_2App2_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,463.817880062478
MN_RE_96,-1,019_C4H4O_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,012_C3H4_SR-MGN-BE107,103.864485589164
MN_RE_97,-1,019_C4H4O_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,013_C3H4_allene_SR-MGN-BE107,109.456830460638
MN_RE_98,-1,019_C4H4O_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,014_C3H4_cyclopropene_SR-MGN-BE107,181.41947796335398
MN_RE_99,-1,019_C4H4O_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,043_CH3CHO_SR-MGN-BE107,597.332739434166
MN_RE_100,-1,019_C4H4O_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,006_C2H4O_SR-MGN-BE107,689.9416862168521
MN_RE_101,-1,019_C4H4O_SR-MGN-BE107,1,045_CH3CO_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,517.139381494278
MN_RE_102,-1,019_C4H4O_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,197.21148348913198
MN_RE_103,-1,020_C4H4S_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,305.401881359988
MN_RE_104,-1,020_C4H4S_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,310.994226231462
MN_RE_105,-1,020_C4H4S_SR-MGN-BE107,1,092_SC_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,382.95687373417803
MN_RE_106,-1,021_C4H5N_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,044_CH3CN_SR-MGN-BE107,177.19840444230002
MN_RE_107,-1,021_C4H5N_SR-MGN-BE107,1,073_HCN_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,187.96109526620998
MN_RE_108,-1,021_C4H5N_SR-MGN-BE107,1,073_HCN_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,193.553440137684
MN_RE_109,-1,021_C4H5N_SR-MGN-BE107,1,073_HCN_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,265.516090265898
MN_RE_110,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,041_CH3CH3_SR-MGN-BE107,537.047183322306
MN_RE_111,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,007_C2H5_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,504.68825916154805
MN_RE_112,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,036_CH2CH2_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,153.035095686948
MN_RE_113,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,411.235317166284
MN_RE_114,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,416.82766203775805
MN_RE_115,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,488.790312165972
MN_RE_116,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,443.910519318114
MN_RE_117,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,449.50286418958797
MN_RE_118,-1,025_C4H6_trans-1_3-butadiene_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,521.465514317802
MN_RE_119,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,041_CH3CH3_SR-MGN-BE107,508.06511955369007
MN_RE_120,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,007_C2H5_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,475.706192767434
MN_RE_121,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,036_CH2CH2_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,124.053029292834
MN_RE_122,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,382.253253397668
MN_RE_123,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,387.845598269142
MN_RE_124,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,459.80824577185797
MN_RE_125,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,414.92845554949804
MN_RE_126,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,420.520800420972
MN_RE_127,-1,022_C4H6_2-butyne_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,492.483447923688
MN_RE_128,-1,033_CF3CN_SR-MGN-BE107,1,11_NF3_MR-MGN-BE17,1,22_c2_MR-MGN-BE17,1014.512654036592
MN_RE_129,-1,044_CH3CN_SR-MGN-BE107,1,02_CN_MR-MGN-BE17,1,054_CH3_2App2_SR-MGN-BE107,445.915667276172
MN_RE_130,-1,044_CH3CN_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,085_NH3_SR-MGN-BE107,601.23687596415
MN_RE_131,-1,044_CH3CN_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,073_HCN_SR-MGN-BE107,393.36775570258203
MN_RE_132,-1,044_CH3CN_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,073_HCN_SR-MGN-BE107,426.042957854412
MN_RE_133,-1,044_CH3CN_SR-MGN-BE107,1,082_NH_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,448.06096694296804
MN_RE_134,-1,044_CH3CN_SR-MGN-BE107,1,083_NH2_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,591.317957185488
MN_RE_135,-1,049_CH3NH2_SR-MGN-BE107,1,057_CH4_SR-MGN-BE107,1,082_NH_SR-MGN-BE107,277.08790443795
MN_RE_136,-1,049_CH3NH2_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,085_NH3_SR-MGN-BE107,329.002157320236
MN_RE_137,-1,049_CH3NH2_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,085_NH3_SR-MGN-BE107,361.677362097564
MN_RE_138,-1,049_CH3NH2_SR-MGN-BE107,1,054_CH3_2App2_SR-MGN-BE107,1,083_NH2_SR-MGN-BE107,323.02290856149
MN_RE_139,-1,050_CH3NO2_SR-MGN-BE107,1,04_CO2_MR-MGN-BE17,1,085_NH3_SR-MGN-BE107,-303.74810379927
MN_RE_140,-1,050_CH3NO2_SR-MGN-BE107,1,12_NO_MR-MGN-BE17,1,037_CH2OH_SR-MGN-BE107,136.50437216739599
MN_RE_141,-1,050_CH3NO2_SR-MGN-BE107,1,082_NH_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,60.461241310530006
MN_RE_142,-1,050_CH3NO2_SR-MGN-BE107,1,073_HCN_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,68.093606004498
MN_RE_143,-1,063_ClF3_SR-MGN-BE107,1,08_F2_MR-MGN-BE17,1,062_ClF_SR-MGN-BE107,89.654526393246
MN_RE_144,-1,076_HCOOCH3_SR-MGN-BE107,1,04_CO2_MR-MGN-BE17,1,057_CH4_SR-MGN-BE107,-86.84003454521401
MN_RE_145,-1,076_HCOOCH3_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,052_CH3OH_SR-MGN-BE107,44.388050199948005
MN_RE_146,-1,076_HCOOCH3_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,036_CH2CH2_SR-MGN-BE107,356.577859957662
MN_RE_147,-1,076_HCOOCH3_SR-MGN-BE107,1,045_CH3CO_SR-MGN-BE107,1,086_OH_SR-MGN-BE107,339.378167424204
MN_RE_148,-1,076_HCOOCH3_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,329.28356344687205
MN_RE_149,-1,076_HCOOCH3_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,077_HCOOH_SR-MGN-BE107,361.95876559870203
MN_RE_150,-1,076_HCOOCH3_SR-MGN-BE107,1,037_CH2OH_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,339.02657648503197
MN_RE_151,-1,076_HCOOCH3_SR-MGN-BE107,1,071_H2O_SR-MGN-BE107,1,069_H2CCO_SR-MGN-BE107,71.01293398767001
MN_RE_152,-1,076_HCOOCH3_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,1,081_HOOH_SR-MGN-BE107,391.609139381226
MN_RE_153,-1,076_HCOOCH3_SR-MGN-BE107,1,068_H2_SR-MGN-BE107,1,075_HCOCOH_SR-MGN-BE107,149.2011439695
MN_RE_154,-1,077_HCOOH_SR-MGN-BE107,1,04_CO2_MR-MGN-BE17,1,068_H2_SR-MGN-BE107,6.61290745005
MN_RE_155,-1,077_HCOOH_SR-MGN-BE107,1,03_CO_MR-MGN-BE17,1,071_H2O_SR-MGN-BE107,30.987434894004
MN_RE_156,-1,077_HCOOH_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,039_CH2_3B1_SR-MGN-BE107,668.099582868798
MN_RE_157,-1,077_HCOOH_SR-MGN-BE107,1,14_O2_MR-MGN-BE17,1,038_CH2_1A1_SR-MGN-BE107,700.7747850206281
MN_RE_158,-1,077_HCOOH_SR-MGN-BE107,1,086_OH_SR-MGN-BE107,1,074_HCO_SR-MGN-BE107,403.356861919278
MN_RE_159,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,041_CH3CH3_SR-MGN-BE107,448.51827881010604
MN_RE_160,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,007_C2H5_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,416.15935202385
MN_RE_161,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,036_CH2CH2_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,64.50618854925
MN_RE_162,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,322.70641265408403
MN_RE_163,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,328.29875752555796
MN_RE_164,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,400.26140502827405
MN_RE_165,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,355.381614805914
MN_RE_166,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,360.973959677388
MN_RE_167,-1,023_C4H6_bicyclobutane_SR-MGN-BE107,1,038_CH2_1A1_SR-MGN-BE107,1,014_C3H4_cyclopropene_SR-MGN-BE107,432.936607180104
MN_RE_168,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,22_c2_MR-MGN-BE17,1,041_CH3CH3_SR-MGN-BE107,499.20163521804005
MN_RE_169,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,007_C2H5_SR-MGN-BE107,1,031_CCH_SR-MGN-BE107,466.842708431784
MN_RE_170,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,036_CH2CH2_SR-MGN-BE107,1,005_C2H2_SR-MGN-BE107,115.18954495718401
MN_RE_171,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,012_C3H4_SR-MGN-BE107,373.38976643652
MN_RE_172,-1,024_C4H6_cyclobutene_SR-MGN-BE107,1,039_CH2_3B1_SR-MGN-BE107,1,013_C3H4_allene_SR-MGN-BE107,378.982111307994
